TWI_min,TWI_max,TWI_count,TWI_counts
0,-1,1,0
0.6601279973983765,21.99791717529297,256,3|7|13|9|52|63|139|207|298|397|523|664|839|935|1054|1217|1314|1516|1557|1727|1856|1913|2046|2145|2137|2381|2315|2492|2482|2595|2496|2653|2629|2665|2623|2645|2578|2495|2498|2572|2498|2440|2425|2383|2361|2328|2290|2276|2233|2238|2101|2099|2141|1973|1947|1886|1928|1897|1823|1797|1714|1673|1568|1685|1490|1454|1460|1293|1315|1342|1294|1178|1248|1156|1109|1152|1072|1100|1030|1053|988|919|963|925|882|865|898|885|863|856|890|849|877|870|782|752|691|629|502|470|410|430|392|377|343|313|316|232|238|222|191|172|190|162|132|166|150|126|150|90|111|122|90|103|95|94|78|56|125|92|76|73|58|85|64|74|46|50|40|44|29|31|31|28|22|27|27|13|28|33|41|26|29|17|14|11|17|16|14|47|41|49|7|9|9|5|7|3|5|5|4|9|8|7|3|8|5|4|4|10|7|7|9|7|7|10|8|7|9|6|13|9|11|5|11|5|7|5|4|2|4|2|1|3|4|1|3|0|1|3|0|4|3|0|0|1|0|1|1|2|1|0|2|1|2|2|1|3|0|1|0|2|1|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1
