TWI_min,TWI_max,TWI_count,TWI_counts
0,-1,1,0
0.5422442555427551,28.28829765319824,256,3|5|17|57|173|439|893|1727|2765|4223|5812|7801|9350|11167|12782|14318|15599|17076|18237|19106|19455|20243|20637|21090|21184|21682|21442|21513|21320|20941|20814|20820|20620|20119|19610|19506|18801|18489|18047|17472|17532|16771|16522|15894|15342|14830|14546|14278|13679|13230|12874|12182|11945|11327|11002|10420|9570|9152|8830|8410|7886|7298|7015|6501|6182|5712|5262|4809|4434|4123|3950|3733|3561|3541|3522|3536|3351|3250|3274|3134|2936|2538|1874|1783|2076|2112|1982|1581|1206|1049|953|1019|811|605|612|576|494|452|406|427|385|331|287|296|275|287|235|187|184|175|164|161|135|120|111|114|101|102|91|78|74|86|87|81|69|57|49|56|51|44|31|40|25|25|20|24|21|22|33|28|23|17|15|22|22|19|16|17|26|20|14|10|11|6|8|9|6|12|11|7|11|7|10|9|11|9|8|8|8|6|4|5|8|6|3|5|6|7|8|4|4|2|5|3|5|4|5|2|2|2|1|2|0|1|0|0|3|1|1|1|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
